code,code_np,level,des_pt,des_en,class
1-95.40,19540,4,Tradutor-marcador de legendas de filmes,,1980
1-95.50,19550,4,Intérprete de conferências,,1980
1-95.90,19590,4,"Outros filólogos, tradutores e intérpretes",,1980
1-99,199,3,"Pessoal de profissões científicas, técnicas, artísticas e de profissões similares não classificado em outra parte",,1980
1-99.05,19905,4,Técnico de relações públicas,,1980
1-99.10,19910,4,Supervisor de contas - publicidade,,1980
1-99.15,19915,4,Organizador de campanhas publicitárias,,1980
1-99.20,19920,4,Planeador de meios-publicidade,,1980
1-99.25,19925,4,Comprador de espaço e tempo - publicidade,,1980
1-99.30,19930,4,Astrólogo,,1980
1-99.35,19935,4,Conferente marítimo,,1980
1-99.40,19940,4,Despachante,,1980
1-99.45,19945,4,Despachante de folha de carga - controle de carregamento aéreo,,1980
1-99.50,19950,4,Despachante de placa,,1980
1-99.55,19955,4,Despachante de passageiros,,1980
1-99.90,19990,4,"Outro pessoal de profissões científicas, técnicas, artísticas e deprofissões similares não classificados em outra parte",,1980
2,2,1,"Quadros superiores da administração pública, dirigentes e quadros superiores de empresa",,1980
2-0,20,2,Directores-gerais e quadros dirigentes da administração pública,,1980
2-02,202,3,Directores-gerais - administração pública,,1980
2-02.10,20210,4,Director-geral - administração pública,,1980
2-02.90,20290,4,Profissão inexistente,,1980
2-03,203,3,Directores de serviços e chefes de divisão - administração pública,,1980
2-03.10,20310,4,Director de serviços - administração pública,,1980
2-03.20,20320,4,Chefe de divisão - administração pública,,1980
2-03.90,20390,4,Outros directores de serviços e chefes de divisão - administração pública,,1980
2-1,21,2,Directores e quadros dirigentes,,1980
2-11,211,3,Administradores e directores-gerais,,1980
2-11.10,21110,4,Administrador,,1980
2-11.90,21190,4,Outros directores de produção excepto de empresas agrícolas,,1980
2-12,212,3,Directores de produção - excepto de empresas agrícolas,,1980
2-12.10,21210,4,Director de produção - excepto de empresas agrícolas,,1980
2-12.20,21220,4,Chefe de departamento da produção,,1980
2-12.90,21290,4,Outros directores da produção - excepto de empresas agrícolas,,1980
2-19,219,3,Directores e quadros dirigentes não classificados em outra parte,,1980
2-19.05,21905,4,Director comercial - excepto comércio por grosso e a retalho,,1980
2-19.10,21910,4,Director financeiro,,1980
2-19.15,21915,4,Director de pessoal,,1980
2-19.20,21920,4,Director administrativo,,1980
2-19.25,21925,4,Director de informática,,1980
2-19.30,21930,4,Director de aprovisionamento,,1980
2-19.35,21935,4,Director de exploração - correios e telecomunicações,,1980
2-19.40,21940,4,"Director - estabelecimentos bancários, de seguros ou de operações sobre imóveis",,1980
2-19.45,21945,4,"Chefe de departamento administrativo (chefe de divisão administrativa, chefe de serviço(s), administrativo(s), chefe de escritório)",,1980
2-19.90,21990,4,Outros directores e quadros dirigentes não classificados em outra parte,,1980
3,3,1,Pessoal administrativo e trabalhadores similares,,1980
3-0,30,2,Chefes de secções administrativas,,1980
3-00,300,3,Chefes de secções administrativas,,1980
3-00.10,30010,4,Chefe de secção administrativa,,1980
3-00.20,30020,4,Chefe de secção - administração pública,,1980
3-00.90,30090,4,Profissão inexistente,,1980
3-1,31,2,Agentes administrativos - administração pública,,1980
3-10,310,3,Agentes administrativos - administração pública,,1980
3-10.10,31010,4,Agente administrativo - administração pública,,1980
3-10.90,31090,4,Profissão inexistente,,1980
3-2,32,2,"Estenógrafos, dactilógragos e operadores de registo de dados",,1980
3-21,321,3,"Estenógrafos, dactilógrafos e teletipistas",,1980
3-21.10,32110,4,Estenodactilógrafo,,1980
3-21.20,32120,4,Estenógrafo,,1980
3-21.30,32130,4,Dactilógrafo,,1980
3-21.40,32140,4,Operador de telex,,1980
3-21.90,32190,4,"Outros estenógrafos, dactilógrafos e teletipistas",,1980
3-22,322,3,Operadores de máquinas de registo de dados,,1980
3-22.10,32210,4,Operador de registo de dados,,1980
3-22.90,32290,4,Outros operadores de máquinas de registo de dados,,1980
3-3,33,2,"Empregados de contabilidade, caixas e trabalhadores similares",,1980
3-31,331,3,"Empregados de contabilidade, caixas e trabalhadores similares",,1980
3-31.05,33105,4,Guarda-livros,,1980
3-31.10,33110,4,Ajudante de guarda-livros,,1980
3-31.15,33115,4,Empregado de serviço de cálculo de custos,,1980
3-31.20,33120,4,Empregado de cálculo e pagamento de remunerações,,1980
3-31.25,33125,4,Tesoureiro,,1980
3-31.30,33130,4,Caixa de serviços financeiros,,1980
3-31.35,33135,4,Caixa de banco,,1980
3-31.40,33140,4,Caixa de comércio,,1980
3-31.45,33145,4,Caixa - restaurantes,,1980
3-31.50,33150,4,Portageiro,,1980
3-31.55,33155,4,Caixa de parques de estacionamento,,1980
3-31.90,33190,4,"Outros empregados de contabilidade, caixas e trabalhadores similares",,1980
3-32,332,3,Cobradores e trabalhadores similares,,1980
3-32.10,33210,4,Cobrador,,1980
3-32.20,33220,4,Cobrador - leitor,,1980
3-32.30,33230,4,Cobrador - operador de cortes de água,,1980
3-32.40,33240,4,Inspector dos serviços de cobrança e leitura,,1980
3-32.50,33250,4,Cobrador - distribuidor,,1980
3-32.90,33290,4,Outros cobradores e trabalhadores similares,,1980
3-33,333,3,Empregados de transacções financeiras e operações de seguros,,1980
3-33.10,33310,4,Empregado bancário,,1980
3-33.20,33320,4,Gerente - estabelecimentos bancários,,1980
3-33.30,33330,4,Empregado de seguros,,1980
3-33.40,33340,4,Inspector-administrativo - bancos e seguros,,1980
3-33.90,33390,4,Outros empregados de transacções financeiras e operações de seguros,,1980
3-4,34,2,Operador de máquinas de tratamento da informação,,1980
3-41,341,3,Operador de máquinas de contabilidade,,1980
3-41.10,34110,4,Operador de máquina de contabilidade,,1980
3-41.20,34120,4,Operador de máquina de calcular,,1980
3-41.90,34190,4,Outros operadores de máquinas de contabilidade,,1980
3-42,342,3,Operadores de máquinas de tratamento automático da informação,,1980
3-42.10,34210,4,Operador de computadores,,1980
3-42.20,34220,4,Operador de máquinas mecanográficas - material clássico,,1980
3-42.30,34230,4,Auxiliar de informática,,1980
3-42.90,34290,4,Outros operadores de máquinas de tratamento automático da informação,,1980
3-5,35,2,Chefes de serviços de transporte e comunicações,,1980
3-51,351,3,Chefes de estação de caminhos de ferro,,1980
3-51.10,35110,4,Chefe de estação de caminhos de ferro,,1980
3-51.20,35120,4,Chefe de estação - metropolitano,,1980
3-51.90,35190,4,Outros chefes de estação de caminhos de ferro,,1980
3-52,352,3,Chefes de estação de correios,,1980
3-52.10,35210,4,Chefe de estação - correios,,1980
3-52.90,35290,4,Outros chefes de estação de correios,,1980
3-59,359,3,Chefes de serviços de transporte e comunicações não classificados em outra parte,,1980
3-59.05,35905,4,Chefe de lanço - transportes ferroviários,,1980
3-59.10,35910,4,Chefe de distrito - transportes ferroviários,,1980
3-59.15,35915,4,Inspector de material e tracção,,1980
3-59.20,35920,4,Inspector de movimento,,1980
3-59.25,35925,4,Inspector do pessoal de trens e de revisão de bilhetes,,1980
3-59.30,35930,4,Inspector de via fluvial,,1980
3-59.35,35935,4,Chefe de movimento - transportes rodoviários,,1980
3-59.40,35940,4,Chefe de estação - transportes rodoviários,,1980
3-59.45,35945,4,Chefe de despachantes - transportes rodoviários,,1980
3-59.50,35950,4,Controlador de tráfego aéreo,,1980
3-59.55,35955,4,"Fiscal de expedição - carros eléctricos, autocarros e «trolleys»",,1980
3-59.60,35960,4,Expedidor - transportes rodoviários,,1980
3-59.90,35990,4,Outros chefes de serviços de transporte e comunicações não classificados em outra parte,,1980
3-6,36,2,"Condutores de comboios, cobradores, revisores de bilhetes e trabalhadores similares - transportes",,1980
3-60,360,3,"Condutores de comboios, cobradores, revisores de bilhetes e trabalhadores similares - transportes",,1980
3-60.05,36005,4,Condutor de comboio - caminhos de ferro,,1980
3-60.10,36010,4,Guarda-freio - caminhos de ferro,,1980
3-60.15,36015,4,Factor - metropolitano,,1980
3-60.20,36020,4,Revisor de bilhetes - caminhos de ferro,,1980
3-60.25,36025,4,"Cobrador de bilhetes - autocarro, carro eléctrico, trolley-carro",,1980
3-60.30,36030,4,Revisor de carruagem «pullman»,,1980
3-60.35,36035,4,Bilheteiro-despachante,,1980
3-60.40,36040,4,Factor - caminhos de ferro,,1980
3-60.45,36045,4,Revisor de material circulante,,1980
3-60.50,36050,4,Fiscal de revisão de bilhetes - caminhos de ferro,,1980
3-60.90,36090,4,"Outros condutores de comboios, cobradores, revisores de bilhetes e trabalhadores similares - transportes",,1980
3-7,37,2,"Carteiros, estafetas e trabalhadores similares",,1980
3-70,370,3,"Carteiros, estafetas e trabalhadores similares",,1980
3-70.10,37010,4,Carteiro,,1980
3-70.20,37020,4,Mensageiro,,1980
3-70.30,37030,4,Boletineiro,,1980
3-70.90,37090,4,"Outros carteiros, estafetas e trabalhadores similares",,1980
3-8,38,2,"Telefonistas, telegrafistas, operadores de rádio e trabalhadores similares - excepto radiodifusão e radiotelevisão",,1980
3-80,380,3,"Telefonistas, telegrafistas, operadores de rádio e trabalhadores similares - excepto radiodifusão e radiotelevisão",,1980
3-80.05,38005,4,Telefonista - central telefónica privada,,1980
3-80.10,38010,4,Telefonista - central telefónica pública,,1980
3-80.15,38015,4,Telefonista - recepção e emissão de telegramas,,1980
3-80.20,38020,4,Telegrafista,,1980
3-80.25,38025,4,Telegrafista de central telex - rede internacional,,1980
3-80.30,38030,4,Radiotelegrafista - navegação marítima,,1980
3-80.35,38035,4,Radiotelegrafista - navegação aérea,,1980
3-80.40,38040,4,Radiotelegrafista - instalação em terra,,1980
3-80.45,38045,4,Fiscal radiotécnico,,1980
3-80.90,38090,4,"Outros telefonistas, telegrafistas, operadores de rádio e trabalhadores similares - excepto radiodifusão e radiotelevisão",,1980
3-9,39,2,Pessoal administrativo e trabalhadores similares não classificados em  outra parte,,1980
3-91,391,3,Empregados de aprovisionamento e armazém,,1980
3-91.10,39110,4,Empregado de serviços de expedição e recepção de mercadorias,,1980
3-91.20,39120,4,Ecónomo,,1980
3-91.30,39130,4,Encarregado de armazém,,1980
3-91.40,39140,4,Fiel de armazém,,1980
3-91.50,39150,4,Empregado de armazém,,1980
3-91.60,39160,4,Empregado de serviço de registo de existências,,1980
3-91.70,39170,4,Distribuidor,,1980
3-91.80,39180,4,Empregado de serviços de pesagem,,1980
3-91.90,39190,4,Outros empregados de aprovisionamento de armazém,,1980
3-92,392,3,Empregados do planeamento da produção,,1980
3-92.10,39210,4,Empregado de serviços de planeamento da produção,,1980
3-92.20,39220,4,Empregado de serviços de controlo da produção,,1980
3-92.90,39290,4,Outros empregados do planeamento da produção,,1980
3-93,393,3,Empregados de serviços administrativos,,1980
3-93.05,39305,4,Escriturário - tarefas diversas,,1980
3-93.10,39310,4,Escriturário principal,,1980
3-93.15,39315,4,Empregado de serviços de pessoal,,1980
3-93.20,39320,4,Empregado de serviços de estatística,,1980
3-93.25,39325,4,Empregado de serviços jurídicos,,1980
3-93.30,39330,4,Secretário de direcção ou administração,,1980
3-93.35,39335,4,Secretário correspondente,,1980
3-93.40,39340,4,Correspondente em línguas estrangeiras,,1980
3-93.45,39345,4,Apontador,,1980
3-93.90,39390,4,Outros empregados de serviços administrativos,,1980
3-94,394,3,Recepcionistas e empregados de agências de viagens,,1980
3-94.01,39401,4,"Recepcionista, em geral",,1980
3-94.10,39410,4,Recepcionista de hotel,,1980
3-94.20,39420,4,Recepcionista de consultório,,1980
3-94.30,39430,4,Empregado de agências de viagens,,1980
3-94.40,39440,4,Recepcionista de empresas de aluguer de carros,,1980
3-94.90,39490,4,Outros recepcionistas e empregados de agências de viagens,,1980
3-95,395,3,Empregados de biblioteca e classificadores arquivistas,,1980
3-95.10,39510,4,Empregado de biblioteca,,1980
3-95.20,39520,4,Empregado de biblioteca itinerante,,1980
3-95.30,39530,4,Classificador arquivista,,1980
3-95.40,39540,4,Arquivista - informática,,1980
3-95.90,39590,4,Outros empregados de biblioteca e classificadores arquivistas,,1980
3-99,399,3,Pessoal administrativo e trabalhadores similares não classificados em outra parte,,1980
3-99.10,39910,4,Revisor de provas tipográficas,,1980
3-99.20,39920,4,Codificador - informática,,1980
3-99.30,39930,4,Controlador de informática,,1980
3-99.40,39940,4,Preparador de informática,,1980
3-99.50,39950,4,Chefe de exploração - informática,,1980
3-99.60,39960,4,Gestor de teleprocessamento - informática,,1980
3-99.70,39970,4,Contínuo,,1980
3-99.80,39980,4,Empregado de serviço externo,,1980
3-99.90,39990,4,Outro pessoal administrativo e trabalhadores similares não classificados em outra parte,,1980
4,4,1,Pessoal do comércio e vendedores,,1980
4-0,40,2,"Directores e gerentes do comércio, por grosso e a retalho",,1980
4-00,400,3,"Directores e gerentes do comércio, por grosso e a retalho",,1980
4-00.10,40010,4,Director - comércio por grosso,,1980
4-00.20,40020,4,Director - comércio a retalho,,1980
4-00.90,40090,4,"Outros directores e gerentes de comércio, por grosso e a retalho",,1980
4-1,41,2,Proprietários-gerentes do comércio (comerciantes) por grosso e a retalho,,1980
4-10,410,3,Proprietários-gerentes do comércio (comerciantes) por grosso e a retalho,,1980
4-10.10,41010,4,Comerciante - comércio por grosso,,1980
4-10.20,41020,4,Comerciante - comércio a retalho,,1980
4-10.90,41090,4,Outros proprietários-gerentes do comércio por grosso e a retalho,,1980
4-2,42,2,"Chefes de vendas, chefes de compras e compradores",,1980
4-21,421,3,Chefes de venda,,1980
4-21.10,42110,4,Chefe de vendas,,1980
4-21.20,42120,4,Inspector de vendas,,1980
4-21.90,42190,4,Outros chefes de vendas,,1980
4-22,422,3,Chefes de compras e compradores,,1980
4-22.10,42210,4,Chefe de compras,,1980
4-22.20,42220,4,Comprador,,1980
4-22.90,42290,4,Outros chefes de compras e compradores,,1980
4-3,43,2,Agentes comerciais técnicos e caixeiros-viajantes,,1980
4-31,431,3,Agentes comerciais técnicos,,1980
4-31.10,43110,4,Agente comercial técnico,,1980
4-31.90,43190,4,Outros agentes comerciais técnicos,,1980
4-32,432,3,Representantes comerciais e caixeiros-viajantes,,1980
4-32.05,43205,4,Prospector de vendas,,1980
4-32.10,43210,4,Representante comercial,,1980
4-32.15,43215,4,Chefe de programação - distribuição de filmes,,1980
4-32.20,43220,4,Programista - distribuição de filmes,,1980
4-32.25,43225,4,Programista viajante - distribuição de filmes,,1980
4-32.30,43230,4,Caixeiro-viajante,,1980
4-32.35,43235,4,Caixeiro de praça,,1980
4-32.40,43240,4,Caixeiro do mar,,1980
4-32.45,43245,4,Delegado de propaganda médica,,1980
4-32.50,43250,4,Propagandista,,1980
4-32.90,43290,4,Outros representantes comerciais e caixeiros-viajantes,,1980
4-4,44,2,"Produtores de seguros, agentes imobiliários, corretores de bolsa, agentes de venda de serviços e vendedores em leilões",,1980
4-41,441,3,"Produtores de seguros, agentes imobiliários e corretores de bolsa",,1980
4-41.10,44110,4,Produtor de seguros,,1980
4-41.20,44120,4,Inspector-produtor - seguros,,1980
4-41.30,44130,4,Agente imobiliário,,1980
4-41.40,44140,4,Corretor de bolsa,,1980
4-41.50,44150,4,Agente de bolsa,,1980
4-41.90,44190,4,"Outros produtores de seguros, agentes imobiliários e corretores de bolsa",,1980
4-42,442,3,Agentes de venda de serviços,,1980
4-42.10,44210,4,Agente de venda de serviços,,1980
4-42.20,44220,4,Agente publicitário,,1980
4-42.90,44290,4,Outros agentes de venda de serviços,,1980
4-43,443,3,Vendedores em leilões e trabalhadores similares,,1980
4-43.10,44310,4,Vendedor em leilões,,1980
4-43.20,44320,4,Avaliador,,1980
4-43.30,44330,4,Avaliador - ourivesaria e joalharia,,1980
4-43.90,44390,4,Outros vendedores em leilões e trabalhadores similares,,1980
4-5,45,2,"Vendedores, caixeiros e trabalhadores similares",,1980
4-51,451,3,Vendedores e caixeiros,,1980
4-51.05,45105,4,Caixeiro - comércio por grosso,,1980
4-51.10,45110,4,Vendedor especializado,,1980
4-51.15,45115,4,Vendedor de automóveis,,1980
4-51.20,45120,4,Vendedor de máquinas agrícolas,,1980
4-51.25,45125,4,Vendedor de camiões,,1980
4-51.30,45130,4,Caixeiro - comércio a retalho,,1980
4-51.35,45135,4,Vendedor de carburantes,,1980
4-51.40,45140,4,Vendedor de peixe - lotas,,1980
4-51.45,45145,4,Caixeiro de padaria,,1980
4-51.50,45150,4,Vigilante - supermercados,,1980
4-51.55,45155,4,Repositor - supermercados,,1980
4-51.60,45160,4,Fiscal de venda de peixe - lotas,,1980
4-51.65,45165,4,Demonstrador,,1980
4-51.70,45170,4,Angariador comercial,,1980
4-51.75,45175,4,Modelo,,1980
4-51.90,45190,4,Outros vendedores e caixeiros,,1980
4-52,452,3,"Vendedores ambulantes, ao domicílio e de jornais",,1980
4-52.10,45210,4,Vendedor ambulante,,1980
4-52.20,45220,4,Vendedor de jornais,,1980
4-52.30,45230,4,Feirante,,1980
4-52.90,45290,4,"Outros vendedores ambulantes, ao domicílio e de jornais",,1980
4-9,49,2,Pessoal do comércio e vendedores não classificados em outra parte,,1980
4-90,490,3,Pessoal do comércio e vendedores não classificados em outra parte,,1980
4-90.10,49010,4,Penhorista,,1980
4-90.90,49090,4,Outro pessoal do comércio e vendedores não classificados em outra parte,,1980
5,5,1,Pessoal dos serviços de protecção e segurança dos serviços pessoais e domésticos e trabalhadores similares,,1980
5-0,50,2,"Directores e gerentes de hotéis, cafés e restaurantes",,1980
5-00,500,3,"Directores e gerentes de hotéis, cafés e restaurantes",,1980
5-00.10,50010,4,Director de hotel,,1980
5-00.20,50020,4,Director de pensão,,1980
5-00.30,50030,4,Director de restaurante,,1980
5-00.40,50040,4,Comissário de bordo - marinha mercante,,1980
5-00.90,50090,4,"Outros directores de hóteis, cafés e restaurantes",,1980
5-1,51,2,"Proprietários-gerentes de hotéis, cafés, restaurantes e estabelecimentos similares",,1980
